2026-05-15 23:01:54 INFO  org.consumer.Main - WireMock configured successfully.
2026-05-15 23:01:55 INFO  org.consumer.KafkaEmailConsumer - Started Consumer 3 | Topic: high-priority-mails | Batch: 50 | Wait: 5ms
2026-05-15 23:01:55 INFO  org.consumer.KafkaEmailConsumer - Started Consumer 0 | Topic: high-priority-mails | Batch: 50 | Wait: 5ms
2026-05-15 23:01:55 INFO  org.consumer.KafkaEmailConsumer - Started Consumer 0 | Topic: low-priority-mails | Batch: 200 | Wait: 10000ms
2026-05-15 23:01:55 INFO  org.consumer.KafkaEmailConsumer - Started Consumer 1 | Topic: high-priority-mails | Batch: 50 | Wait: 5ms
2026-05-15 23:01:55 INFO  org.consumer.KafkaEmailConsumer - Started Consumer 2 | Topic: high-priority-mails | Batch: 50 | Wait: 5ms
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-15@standard.com | Created: 1778878926777 | Sent: 1778878927058
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: high-priority-mails | Consumer: 3 | Sent to: user-4@vip.com | Created: 1778878926776 | Sent: 1778878927058
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-17@standard.com | Created: 1778878926778 | Sent: 1778878927059
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-16@standard.com | Created: 1778878926778 | Sent: 1778878927059
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-30@standard.com | Created: 1778878926783 | Sent: 1778878927059
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-19@standard.com | Created: 1778878926778 | Sent: 1778878927059
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-69@standard.com | Created: 1778878926796 | Sent: 1778878927059
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-104@standard.com | Created: 1778878926801 | Sent: 1778878927059
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-25@standard.com | Created: 1778878926781 | Sent: 1778878927059
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-29@standard.com | Created: 1778878926783 | Sent: 1778878927059
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: high-priority-mails | Consumer: 3 | Sent to: user-0@vip.com | Created: 1778878926134 | Sent: 1778878927059
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-12@standard.com | Created: 1778878926777 | Sent: 1778878927059
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-0@standard.com | Created: 1778878926134 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: high-priority-mails | Consumer: 2 | Sent to: user-19@vip.com | Created: 1778878926779 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-18@standard.com | Created: 1778878926778 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-20@standard.com | Created: 1778878926779 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-13@standard.com | Created: 1778878926777 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-27@standard.com | Created: 1778878926782 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: high-priority-mails | Consumer: 2 | Sent to: user-10@vip.com | Created: 1778878926777 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-28@standard.com | Created: 1778878926782 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-11@standard.com | Created: 1778878926777 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: high-priority-mails | Consumer: 2 | Sent to: user-2@vip.com | Created: 1778878926776 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-2@standard.com | Created: 1778878926776 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-10@standard.com | Created: 1778878926777 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-23@standard.com | Created: 1778878926780 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-68@standard.com | Created: 1778878926796 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-24@standard.com | Created: 1778878926781 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-70@standard.com | Created: 1778878926796 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: high-priority-mails | Consumer: 1 | Sent to: user-3@vip.com | Created: 1778878926776 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-5@standard.com | Created: 1778878926776 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: high-priority-mails | Consumer: 0 | Sent to: user-1@vip.com | Created: 1778878926776 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-22@standard.com | Created: 1778878926780 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-26@standard.com | Created: 1778878926782 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-32@standard.com | Created: 1778878926783 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-31@standard.com | Created: 1778878926783 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-37@standard.com | Created: 1778878926785 | Sent: 1778878927060
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-47@standard.com | Created: 1778878926786 | Sent: 1778878927081
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-56@standard.com | Created: 1778878926788 | Sent: 1778878927081
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-52@standard.com | Created: 1778878926787 | Sent: 1778878927082
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-51@standard.com | Created: 1778878926787 | Sent: 1778878927082
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-54@standard.com | Created: 1778878926787 | Sent: 1778878927082
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-53@standard.com | Created: 1778878926787 | Sent: 1778878927084
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-42@standard.com | Created: 1778878926786 | Sent: 1778878927084
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-48@standard.com | Created: 1778878926787 | Sent: 1778878927085
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-39@standard.com | Created: 1778878926785 | Sent: 1778878927094
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-46@standard.com | Created: 1778878926786 | Sent: 1778878927094
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-50@standard.com | Created: 1778878926787 | Sent: 1778878927094
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-49@standard.com | Created: 1778878926787 | Sent: 1778878927096
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-34@standard.com | Created: 1778878926784 | Sent: 1778878927105
2026-05-15 23:02:07 INFO  org.consumer.EmailSender - Topic: low-priority-mails | Consumer: 0 | Sent to: user-41@standard.com | Created: 1778878926786 | Sent: 1778878927106
